Cluster	Canon-4	Canon-6	Canon-7	Canon-8_4008	Canon-10	Canon-12	Canon-14_3060	Canon-15	Canon-17	Canon-19	Canon-21_3053	Canon-23	Canon-25	Canon-27_3073	Canon-29_4003	Canon-31_3040	Canon-33_2027	Canon-34_2033	Canon-35	Canon-36_2024	Canon-38_1004.combined	Canon-40_3036.combined	Canon-42_2026.combined	Canon-43	Canon-44	Canon-45	Canon-46_4035	Canon-48	Canon-49	Canon-50	Canon-52	Canon-54	Canon-56	Canon-57	Canon-58
SAR116_Cluster_975	0	0	0	3	11	1	0	0	4	0	3	0	0	2	2	0	0	0	1	0	3	2	3	0	1	1	0	2	1	4	0	1	1	0	0
SAR116_Cluster_1204	0	5	1	5	1	3	3	0	4	0	2	0	0	0	0	0	1	1	0	2	1	1	1	3	1	1	0	2	3	1	1	1	1	0	1
SAR116_Cluster_1299	3	4	0	3	1	5	3	0	3	0	3	1	0	1	1	0	2	1	1	2	1	2	0	1	0	1	0	2	0	5	0	0	0	0	0
SAR116_Cluster_1396	4	0	0	4	9	2	1	0	3	1	3	1	0	1	3	1	0	0	1	2	1	1	1	1	0	0	0	1	0	3	0	2	0	0	0
SAR116_Cluster_1501	0	1	0	3	4	2	1	0	3	0	2	0	0	1	4	2	1	0	0	1	3	3	2	0	1	3	0	1	0	2	3	1	0	2	0
SAR116_Cluster_1597	4	2	0	2	4	3	1	0	6	0	1	0	0	3	2	0	0	0	0	3	0	0	1	0	1	1	0	1	5	0	2	1	0	2	1
SAR116_Cluster_1860	4	1	0	2	2	3	3	0	7	0	4	0	0	4	1	0	1	2	1	1	0	0	2	1	0	0	1	0	0	1	0	3	2	0	0
SAR116_Cluster_2068	3	5	0	4	2	0	3	1	4	0	5	0	0	2	0	0	2	2	2	4	0	0	4	0	1	0	0	1	0	0	1	0	0	0	0
SAR116_Cluster_2094	1	1	1	3	2	3	2	0	7	0	3	1	0	0	0	0	0	1	0	2	2	4	3	0	1	1	0	1	0	3	0	1	2	1	0
SAR116_Cluster_2283	4	1	0	0	2	1	3	1	11	0	4	0	0	2	5	0	0	0	2	5	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0
SAR116_Cluster_2430	0	0	0	4	3	0	0	0	9	2	4	0	0	8	5	1	0	0	1	1	1	0	0	0	0	0	0	3	0	3	0	1	0	0	0
SAR116_Cluster_2501	2	1	0	2	3	3	4	0	4	0	1	0	0	5	4	0	0	1	0	5	1	2	1	0	0	0	0	1	0	0	0	2	0	3	1
SAR116_Cluster_4498	4	2	0	6	2	1	3	0	8	0	4	0	0	3	0	0	0	1	0	6	0	0	1	2	0	1	0	0	0	0	0	1	0	1	0
SAR116_Cluster_154	1	1	0	3	2	0	2	0	3	1	6	0	0	1	1	0	2	0	2	4	2	2	2	0	0	0	1	2	0	4	0	3	0	0	0
SAR116_Cluster_461	6	2	0	0	1	3	6	0	6	0	1	0	1	1	1	2	0	0	1	1	3	2	1	0	1	1	0	0	0	0	1	2	1	0	1
SAR116_Cluster_824	2	2	0	0	0	0	1	0	9	0	3	0	0	2	4	0	0	0	2	1	0	2	2	2	1	1	0	3	1	3	2	2	0	0	0
SAR116_Cluster_883	0	1	1	4	3	1	2	0	3	0	1	0	0	4	0	0	1	0	0	2	1	5	3	2	0	2	1	1	1	2	2	2	0	0	0
SAR116_Cluster_1136	3	1	0	2	1	1	2	1	13	0	0	0	0	2	4	0	1	1	0	2	1	1	1	0	0	1	0	2	0	1	0	4	0	0	0
SAR116_Cluster_1180	0	5	0	3	1	2	2	0	2	3	4	0	0	2	4	0	0	0	1	2	2	1	2	0	0	2	0	1	0	2	2	2	0	0	0
SAR116_Cluster_1285	1	6	0	2	5	2	1	0	10	0	1	0	1	1	1	0	1	0	0	4	0	1	2	1	0	0	0	2	1	2	0	0	0	0	0
SAR116_Cluster_1387	1	2	0	5	3	0	2	1	1	0	2	1	0	1	4	0	0	0	0	3	1	3	3	0	1	2	0	0	1	3	1	0	1	2	1
SAR116_Cluster_1430	3	1	0	1	3	2	1	0	7	1	3	1	0	1	5	0	0	0	0	0	1	1	1	1	0	0	0	0	1	7	1	1	0	2	0
SAR116_Cluster_2071	4	4	0	3	2	5	2	0	5	0	2	1	0	4	1	0	1	0	0	1	0	1	4	0	0	0	0	1	0	0	1	2	0	1	0
SAR116_Cluster_2219	4	1	0	2	2	2	3	0	5	0	1	1	0	7	0	0	0	0	1	2	0	0	5	0	0	1	0	2	2	3	0	0	0	1	0
SAR116_Cluster_3278	3	2	0	1	2	3	3	1	3	0	1	0	0	0	2	0	0	0	3	3	2	2	1	1	1	1	0	3	0	1	1	3	1	1	0
SAR116_Cluster_4521	3	3	0	0	3	0	2	0	5	1	3	0	0	2	3	0	1	0	1	4	3	2	0	0	0	0	0	1	1	3	0	0	2	1	1
SAR116_Cluster_774	5	0	0	0	1	2	1	0	13	0	2	0	1	3	0	1	1	0	2	3	0	0	1	3	1	1	0	0	0	2	0	0	0	1	0
SAR116_Cluster_797	3	2	0	3	1	1	5	0	3	0	5	0	0	0	3	0	2	2	0	2	2	1	1	2	0	1	0	1	2	1	0	1	0	0	0
SAR116_Cluster_933	4	4	0	3	2	1	2	0	7	0	0	0	0	0	2	1	1	0	2	3	0	0	2	0	0	1	0	0	1	1	1	3	1	2	0
SAR116_Cluster_1461	2	4	0	0	1	7	2	0	4	0	3	1	0	2	2	0	1	0	0	3	2	0	2	1	0	0	0	0	0	3	1	1	0	1	1
SAR116_Cluster_1640	1	3	0	3	0	2	5	0	5	0	1	0	0	3	4	0	1	1	0	3	0	1	0	1	1	0	0	1	1	1	1	3	2	0	0
SAR116_Cluster_1746	4	4	1	2	0	3	4	0	2	0	0	2	0	4	3	0	0	0	1	0	0	1	2	0	0	2	0	2	2	1	0	1	1	2	0
SAR116_Cluster_1873	1	3	0	0	0	3	2	0	9	1	3	0	0	2	1	0	0	0	0	1	0	2	1	0	0	1	0	0	1	1	3	1	3	3	2
SAR116_Cluster_2066	0	1	0	2	3	2	0	1	6	0	4	2	1	2	1	0	0	0	0	1	0	2	1	1	1	0	0	0	1	1	1	7	2	1	0
SAR116_Cluster_3483	1	1	0	3	3	1	1	0	1	0	3	0	0	0	3	0	1	0	0	5	1	1	0	1	4	1	1	1	2	5	2	1	1	0	0
SAR116_Cluster_4495	2	2	0	4	1	1	1	0	7	2	4	2	0	2	1	0	0	0	0	2	3	0	0	1	0	0	0	5	0	2	1	0	0	1	0
SAR116_Cluster_1	2	0	1	0	3	3	3	0	4	0	2	1	0	0	0	0	2	3	1	2	0	5	1	0	0	0	0	0	1	5	1	1	0	1	1
SAR116_Cluster_165	1	3	0	0	2	1	6	0	5	0	0	1	0	2	2	2	0	1	0	2	2	2	3	0	0	1	1	0	0	2	1	1	1	0	1
SAR116_Cluster_264	2	2	0	4	2	0	5	0	2	0	2	1	1	1	3	1	1	1	1	2	0	0	1	0	0	3	0	0	1	2	3	0	0	2	0
SAR116_Cluster_357	1	5	0	1	1	3	1	0	3	0	1	2	0	1	3	0	2	1	0	3	3	1	4	2	1	0	0	0	1	2	0	0	1	0	0
SAR116_Cluster_481	4	2	0	0	0	0	4	1	3	0	0	1	0	1	2	0	0	4	0	8	2	0	0	0	0	1	0	1	1	4	0	2	1	0	1
SAR116_Cluster_534	1	0	0	0	2	0	2	0	3	0	3	1	0	3	3	0	0	0	2	1	3	3	2	1	0	3	0	1	2	2	2	2	0	0	1
SAR116_Cluster_894	2	1	0	2	2	1	4	0	4	0	1	2	0	3	4	1	1	0	0	0	1	0	4	1	0	1	0	0	2	0	1	0	1	3	1
SAR116_Cluster_936	4	1	0	1	2	0	4	0	10	0	1	0	0	2	0	0	0	2	1	4	0	0	0	0	1	1	0	0	2	2	0	3	0	2	0
SAR116_Cluster_954	2	0	0	0	2	1	2	0	6	0	3	1	0	3	1	1	0	0	0	1	2	1	3	1	0	0	1	2	1	3	2	2	0	2	0
SAR116_Cluster_1070	5	2	0	2	3	0	0	0	4	0	3	0	0	1	2	0	0	1	1	1	2	2	1	1	1	0	0	1	1	1	1	3	3	0	1
SAR116_Cluster_1111	1	1	0	0	1	2	3	0	6	0	3	1	0	3	2	0	0	0	1	0	1	1	3	0	0	1	1	1	1	3	5	1	1	0	0
SAR116_Cluster_1532	3	4	0	1	0	0	2	0	5	0	4	0	0	4	1	0	0	1	1	2	1	0	2	0	1	1	0	1	0	2	1	3	1	1	1
SAR116_Cluster_1715	0	1	0	3	2	2	1	0	9	0	2	0	0	2	0	0	0	0	2	6	0	1	1	0	2	0	0	3	0	0	0	3	0	3	0
SAR116_Cluster_2896	3	4	0	1	0	2	4	0	6	0	5	1	0	0	1	1	0	1	2	3	1	1	0	0	0	0	0	2	1	0	0	1	2	1	0
SAR116_Cluster_265	1	3	0	2	1	1	4	0	4	0	8	0	0	3	2	0	0	0	1	0	1	2	1	2	1	1	0	0	0	1	0	1	0	2	0
SAR116_Cluster_473	3	5	0	0	0	2	1	0	8	0	1	1	0	2	1	0	1	0	2	3	1	0	1	0	1	0	0	1	1	2	0	1	2	0	2
SAR116_Cluster_501	2	4	0	2	2	1	2	0	1	1	7	0	0	2	3	0	0	0	0	0	0	1	0	2	2	0	0	3	0	1	1	0	1	2	2
SAR116_Cluster_614	2	3	0	0	3	1	1	0	2	0	4	0	0	5	1	0	2	0	2	3	0	2	2	0	1	0	0	0	0	3	1	1	1	0	2
SAR116_Cluster_863	1	1	1	1	2	0	2	0	5	0	3	0	0	1	1	0	1	0	0	3	0	3	2	2	1	3	0	4	1	0	0	3	1	0	0
SAR116_Cluster_864	2	1	0	7	1	1	1	0	3	1	5	1	0	0	1	0	0	0	0	1	4	0	4	0	0	2	0	0	0	4	2	0	0	0	1
SAR116_Cluster_906	4	1	0	1	2	0	3	0	9	0	2	1	0	1	1	0	0	1	1	2	1	1	0	0	0	0	0	3	0	2	2	3	1	0	0
SAR116_Cluster_1015	2	4	0	2	0	1	2	2	3	0	6	0	0	1	2	1	1	1	2	4	0	0	1	0	1	0	0	0	1	0	2	0	1	1	1
SAR116_Cluster_1049	4	0	0	2	0	3	0	0	6	0	1	0	0	1	0	1	1	0	0	3	0	2	4	2	1	1	0	1	0	3	1	4	1	0	0
SAR116_Cluster_1072	4	2	1	5	1	1	2	0	1	0	0	0	0	1	0	0	0	2	2	2	3	0	0	1	1	0	1	1	4	3	0	2	0	1	1
SAR116_Cluster_1228	0	2	1	5	3	1	0	1	7	0	4	0	0	0	5	0	0	0	0	3	0	0	2	0	0	0	0	0	0	2	0	2	2	2	0
SAR116_Cluster_1440	1	2	0	3	1	1	3	0	3	0	4	1	0	2	1	0	0	2	1	1	1	4	4	1	0	1	0	2	0	1	1	1	0	0	0
SAR116_Cluster_1493	2	2	0	1	1	0	1	2	3	1	4	1	0	3	1	1	1	1	1	3	1	0	0	1	0	1	0	0	1	1	0	5	0	1	2
SAR116_Cluster_1685	5	4	0	1	2	2	2	0	1	0	1	0	0	0	1	0	0	0	0	4	2	1	2	0	0	0	0	1	1	4	1	3	1	3	0
SAR116_Cluster_2082	0	1	0	3	4	1	1	0	6	0	5	1	0	2	2	0	0	0	0	2	2	3	1	1	0	1	0	1	0	2	0	1	1	1	0
SAR116_Cluster_2123	2	0	0	1	4	2	1	0	10	0	2	0	0	0	4	0	0	1	0	5	0	0	1	1	1	1	0	0	1	0	1	1	1	2	0
SAR116_Cluster_268	1	3	0	2	3	3	3	0	7	0	5	1	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	2	2	0	2	2	0
SAR116_Cluster_299	2	2	0	0	3	2	1	0	3	0	8	0	0	1	2	0	0	0	0	0	0	4	1	1	0	0	0	1	1	6	1	1	0	0	1
SAR116_Cluster_845	5	3	0	5	2	0	2	1	5	0	3	0	0	3	0	0	0	0	0	1	0	1	1	1	0	1	0	2	1	4	0	0	0	0	0
SAR116_Cluster_920	0	1	1	2	3	2	1	0	5	0	4	0	0	1	1	0	0	2	0	2	3	1	2	0	1	0	1	0	1	3	0	1	1	2	0
SAR116_Cluster_949	4	0	0	3	5	0	0	1	5	0	1	0	0	3	3	1	2	1	1	1	2	2	0	1	0	0	0	0	0	1	0	1	1	1	1
SAR116_Cluster_1143	3	3	0	2	2	1	5	0	6	0	2	1	0	0	0	0	0	0	0	2	2	1	0	2	0	2	0	0	0	1	1	0	0	4	1
SAR116_Cluster_1163	2	4	0	1	2	1	4	0	5	0	1	0	0	0	2	1	0	1	0	2	1	1	3	1	0	0	0	3	1	2	0	0	1	0	2
SAR116_Cluster_1672	4	2	0	0	4	0	1	0	1	0	1	1	0	0	0	0	1	1	2	2	0	3	4	1	0	1	2	2	2	0	2	0	2	2	0
SAR116_Cluster_1822	2	3	0	4	3	1	1	1	2	1	3	1	0	0	0	0	0	1	0	2	1	3	2	0	1	1	0	0	1	5	1	1	0	0	0
SAR116_Cluster_3295	4	3	1	3	3	0	1	0	5	1	5	1	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	2	2	1	1	1	2	0	0
SAR116_Cluster_96	4	4	0	1	2	2	1	0	2	0	2	0	0	1	1	0	0	2	4	1	0	4	0	1	0	0	1	0	0	2	1	2	1	0	1
SAR116_Cluster_187	3	1	1	2	4	1	1	0	5	0	3	0	1	0	0	0	0	0	1	3	1	2	0	0	1	1	0	2	0	2	1	3	1	0	0
SAR116_Cluster_188	3	1	0	2	1	1	0	0	7	0	0	0	0	1	0	1	0	1	0	3	0	3	0	0	2	0	0	4	1	4	2	3	0	0	0
SAR116_Cluster_303	2	2	0	1	1	2	1	1	2	0	4	0	1	1	0	0	0	2	0	0	0	0	3	1	3	3	1	2	4	0	0	1	1	1	0
SAR116_Cluster_351	1	1	0	2	3	1	3	1	1	0	3	1	0	2	4	1	0	0	0	4	2	1	1	1	0	0	0	1	0	2	2	1	1	0	0
SAR116_Cluster_507	1	1	0	2	2	1	2	0	5	0	3	1	0	2	1	1	0	0	0	3	0	0	2	0	0	1	0	3	2	3	0	3	0	1	0
SAR116_Cluster_923	3	1	0	4	4	0	1	0	4	0	5	1	0	1	2	0	0	0	0	1	2	1	0	0	0	0	1	0	1	2	2	1	1	2	0
SAR116_Cluster_1101	2	1	0	2	2	2	1	0	3	0	3	2	0	6	3	0	0	0	0	0	0	0	2	0	0	0	0	1	1	6	1	0	1	0	1
SAR116_Cluster_1156	4	6	1	0	1	5	1	0	6	0	0	0	0	3	0	2	0	1	0	2	0	3	1	1	0	0	0	0	1	1	1	0	0	0	0
SAR116_Cluster_1303	1	2	0	0	1	1	2	0	2	1	9	0	0	2	1	1	0	0	0	1	3	1	1	0	0	2	0	1	1	2	2	2	0	1	0
SAR116_Cluster_1384	2	5	0	0	0	2	2	1	6	0	2	0	0	1	2	0	1	1	0	2	2	0	2	1	0	0	0	1	1	2	3	1	0	0	0
SAR116_Cluster_1517	1	1	0	6	4	2	2	0	3	1	3	0	0	2	1	0	0	0	0	0	3	1	0	0	0	0	1	2	0	1	2	3	0	1	0
SAR116_Cluster_1654	2	4	0	3	0	2	0	0	4	0	2	0	0	2	4	1	0	0	0	1	3	0	1	0	0	0	0	2	1	0	2	0	3	2	1
SAR116_Cluster_1681	3	2	0	3	2	3	1	0	3	0	4	0	0	1	1	0	0	0	0	2	0	3	3	1	0	2	0	1	3	1	1	0	0	0	0
SAR116_Cluster_1896	2	4	0	4	2	1	1	0	3	0	2	0	0	3	3	0	1	0	0	2	0	1	3	0	0	1	0	1	2	1	0	0	2	1	0
SAR116_Cluster_2967	2	1	0	3	5	0	0	0	1	0	3	0	0	1	2	0	0	0	0	0	5	4	3	0	3	1	0	3	1	0	0	1	0	0	1
SAR116_Cluster_28	5	2	0	0	0	2	3	0	6	0	0	3	0	2	1	0	0	1	0	0	0	1	1	1	0	1	0	3	0	3	0	2	1	1	0
SAR116_Cluster_284	2	3	0	2	3	1	1	0	4	0	1	0	0	1	3	0	0	0	1	2	1	2	0	1	0	1	0	0	2	5	0	2	0	1	0
SAR116_Cluster_307	3	0	0	2	1	4	1	0	9	0	1	0	0	1	2	0	0	0	1	2	0	0	2	0	0	2	0	0	0	4	1	0	1	1	1
SAR116_Cluster_500	2	2	0	0	1	1	0	0	3	0	5	0	0	3	1	0	0	2	0	2	1	0	3	2	0	1	1	1	2	3	1	0	1	1	0
SAR116_Cluster_574	3	2	0	1	4	0	2	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	2	0	0	0	0	4	3	4	1	0	3	1	0
SAR116_Cluster_764	3	1	0	2	0	2	2	0	7	0	0	0	0	1	4	0	0	0	1	3	1	3	0	0	0	0	0	0	1	3	1	3	1	0	0
SAR116_Cluster_919	4	0	0	3	3	1	1	0	3	0	4	0	0	0	0	0	0	2	0	1	3	1	2	0	0	2	0	1	0	2	2	1	1	2	0
SAR116_Cluster_1019	1	3	0	1	1	3	2	0	9	0	2	2	0	1	2	0	1	1	0	2	0	0	1	1	0	1	0	1	2	0	0	1	0	1	0
SAR116_Cluster_1131	3	3	0	1	0	2	4	0	7	0	1	0	0	2	2	0	0	2	0	2	0	0	1	1	1	0	0	2	2	1	0	1	1	0	0
SAR116_Cluster_1192	2	0	0	0	0	4	3	1	6	0	1	0	0	1	1	0	2	1	0	2	1	0	1	0	1	1	1	1	0	2	0	2	1	3	1
SAR116_Cluster_1657	2	2	0	3	1	0	0	1	2	0	2	1	0	5	1	1	1	0	2	1	1	1	1	1	1	0	0	0	0	3	2	0	2	1	1
SAR116_Cluster_2053	1	7	0	2	2	1	0	0	2	0	4	0	0	1	1	0	0	0	1	1	0	1	1	1	0	2	0	1	1	3	0	4	1	1	0
SAR116_Cluster_24	3	2	1	2	6	1	2	1	3	0	1	0	0	1	1	1	0	0	0	4	1	1	0	1	1	0	0	0	2	0	0	0	1	1	1
SAR116_Cluster_67	5	2	0	2	4	1	0	0	4	0	0	1	0	3	1	1	0	1	0	1	0	0	1	1	3	0	0	2	0	1	0	1	1	2	0
SAR116_Cluster_110	2	3	1	1	0	3	0	0	9	0	2	2	0	2	3	0	0	0	1	0	0	0	2	0	0	0	0	0	1	2	1	3	0	0	0
SAR116_Cluster_239	1	6	0	1	2	2	2	0	2	0	4	1	1	1	0	0	0	0	1	2	0	0	2	0	0	1	0	1	2	0	0	3	2	1	0
SAR116_Cluster_317	4	5	0	0	2	3	3	1	6	0	1	0	0	0	2	0	0	0	0	3	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1
SAR116_Cluster_381	2	1	0	5	4	0	3	0	3	1	2	1	0	1	1	0	1	2	0	2	1	0	1	0	0	1	0	0	2	1	2	0	0	1	0
SAR116_Cluster_443	2	3	0	2	2	2	1	0	4	0	4	0	0	4	1	0	0	1	0	3	1	1	0	0	0	0	1	1	0	2	1	2	0	0	0
SAR116_Cluster_455	1	1	0	2	0	4	2	0	8	0	1	0	0	3	1	1	0	0	0	2	2	2	2	1	1	0	0	0	1	0	0	0	1	1	1
SAR116_Cluster_550	4	3	0	1	1	3	1	0	6	0	2	0	0	0	1	1	0	0	0	1	2	1	2	1	2	1	0	1	0	2	1	0	0	1	0
SAR116_Cluster_600	4	1	0	0	2	2	6	0	5	0	3	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	3	0	0	0	1	0	2	0
SAR116_Cluster_1294	1	2	0	1	1	1	4	0	6	0	3	2	0	1	3	0	0	0	0	2	0	2	4	1	1	0	0	1	0	1	1	0	0	0	0
SAR116_Cluster_1389	3	1	1	1	0	3	1	1	2	1	4	0	0	0	2	0	0	0	2	1	1	2	0	0	0	0	0	1	2	2	3	2	1	0	1
SAR116_Cluster_1564	2	3	0	2	1	1	2	1	10	0	1	0	0	2	1	0	0	0	1	0	1	1	2	0	1	0	0	0	2	3	0	1	0	0	0
SAR116_Cluster_1591	0	2	0	2	2	0	2	0	6	1	3	0	0	1	7	0	0	0	1	0	2	1	2	0	1	0	0	0	1	1	1	1	0	0	1
SAR116_Cluster_1862	3	0	0	2	0	1	2	0	6	1	2	0	0	4	3	0	0	0	2	4	0	0	0	0	1	0	0	2	0	1	2	1	0	1	0
SAR116_Cluster_1984	2	2	0	2	0	3	1	0	10	0	3	0	0	0	2	1	0	1	0	4	1	0	0	1	0	0	0	2	0	0	1	2	0	0	0
SAR116_Cluster_2194	5	1	0	2	0	3	3	1	3	1	2	0	0	2	1	0	0	0	2	1	0	1	0	0	0	0	0	1	1	1	3	3	0	1	0
SAR116_Cluster_3155	1	4	0	1	1	6	1	0	3	0	0	0	0	2	1	0	1	2	0	3	0	1	1	0	0	0	0	4	0	1	0	3	0	2	0
SAR116_Cluster_100	1	3	0	3	0	5	1	0	2	0	2	0	0	0	0	1	1	0	2	2	2	1	1	1	0	0	0	1	0	2	2	1	1	1	1
SAR116_Cluster_286	3	4	0	2	4	1	2	0	0	1	5	1	0	0	1	1	2	1	1	0	0	2	1	0	0	0	0	1	0	0	0	4	0	0	0
SAR116_Cluster_322	4	2	0	1	0	3	0	0	9	0	1	2	1	1	2	0	0	0	0	1	1	0	2	0	1	0	0	3	0	0	0	0	1	1	1
SAR116_Cluster_833	3	2	0	2	0	1	2	0	5	0	1	1	1	0	1	0	0	0	1	2	1	0	0	0	3	1	0	0	2	0	0	4	2	2	0
SAR116_Cluster_927	1	2	0	4	4	2	2	0	2	0	4	0	0	1	1	0	0	0	0	2	0	1	1	2	0	1	0	1	1	3	1	0	0	0	1
SAR116_Cluster_1134	3	5	1	0	3	0	1	0	2	0	3	0	0	0	1	0	0	0	0	1	3	0	0	3	1	1	0	0	2	1	2	3	0	0	1
SAR116_Cluster_1229	4	3	0	5	0	3	2	0	3	1	4	0	0	1	0	0	1	3	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	2	0
SAR116_Cluster_1245	2	0	0	2	1	1	2	0	3	0	0	2	0	4	1	0	0	1	1	3	0	0	2	1	2	2	0	0	0	2	0	3	0	2	0
SAR116_Cluster_1452	6	2	0	1	2	0	1	0	4	1	1	1	0	1	1	0	0	0	1	3	0	2	0	0	1	0	0	1	0	2	1	2	2	1	0
SAR116_Cluster_1460	3	2	0	0	2	1	1	0	2	0	2	0	0	8	3	2	0	0	0	1	1	0	3	0	1	0	0	0	0	1	1	2	0	1	0
SAR116_Cluster_1508	0	2	1	2	2	1	0	1	3	0	4	0	0	4	3	0	0	0	1	1	4	0	0	0	1	0	0	0	2	1	3	1	0	0	0
SAR116_Cluster_1568	4	4	0	6	0	1	3	0	3	0	2	0	0	0	3	0	0	0	0	1	0	0	1	1	1	1	0	0	1	3	0	0	2	0	0
SAR116_Cluster_1622	0	4	0	2	6	0	2	0	4	0	1	0	0	4	0	1	0	1	0	2	1	1	2	0	0	0	0	0	0	4	0	0	0	0	2
SAR116_Cluster_1867	1	5	0	1	1	0	3	0	6	0	3	0	0	2	1	0	0	1	0	4	0	1	2	0	1	1	0	0	1	0	1	0	1	1	0
SAR116_Cluster_1973	2	2	0	1	2	0	1	0	6	0	3	0	0	4	2	0	0	1	0	3	1	0	0	3	0	1	0	1	1	1	0	1	0	1	0
SAR116_Cluster_2039	2	6	0	3	0	0	2	0	8	0	2	0	0	1	2	0	0	1	2	2	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1
SAR116_Cluster_2050	2	4	1	4	0	1	2	0	5	0	3	0	0	1	0	0	0	1	1	1	0	0	2	0	0	0	0	0	2	3	1	0	2	0	1
SAR116_Cluster_2820	1	1	0	0	0	3	1	0	7	0	2	0	0	1	0	0	0	0	0	3	0	3	3	2	1	1	0	2	0	0	0	1	0	5	0
SAR116_Cluster_4515	5	1	0	0	0	2	4	0	3	0	0	0	0	2	1	0	0	2	1	4	0	1	0	1	0	0	0	0	0	2	1	4	1	2	0
SAR116_Cluster_22	0	1	0	0	4	1	1	0	5	0	1	1	1	2	1	1	1	0	0	2	0	1	0	1	0	1	1	2	0	4	0	2	1	1	0
SAR116_Cluster_129	1	1	1	0	0	4	1	1	3	1	1	1	0	1	1	0	1	1	1	3	2	0	2	0	0	1	0	0	0	3	2	0	2	1	0
SAR116_Cluster_291	0	2	0	0	4	0	0	0	5	0	3	2	0	2	3	1	0	0	1	2	1	1	1	0	0	2	0	1	0	2	1	0	0	1	1
SAR116_Cluster_382	2	4	0	3	0	2	3	0	4	0	0	1	0	3	0	0	0	0	1	0	3	1	2	1	0	0	0	1	2	1	0	0	1	0	1
SAR116_Cluster_541	5	3	0	0	0	3	3	0	3	0	1	0	0	1	1	1	0	0	2	1	0	2	1	0	0	2	0	2	0	0	3	1	1	0	0
SAR116_Cluster_554	3	1	0	3	3	3	4	0	3	0	2	1	0	1	2	0	0	0	0	1	0	0	2	0	0	1	0	0	1	1	1	0	0	2	1
SAR116_Cluster_577	4	0	1	3	0	3	3	0	4	0	2	0	0	0	0	0	0	2	1	4	0	1	1	0	0	1	0	0	0	1	1	2	1	1	0
SAR116_Cluster_618	2	1	0	3	2	0	2	1	3	0	6	1	0	5	0	0	0	1	0	1	0	2	0	1	0	1	0	1	1	1	0	1	0	0	0
SAR116_Cluster_632	4	0	1	1	2	0	3	0	4	0	1	0	0	3	0	0	0	0	1	3	3	1	1	1	1	0	0	1	4	1	0	0	0	0	0
SAR116_Cluster_637	3	1	0	0	3	2	3	0	3	0	7	1	0	0	2	0	2	1	0	0	0	0	4	0	0	0	0	0	1	1	0	0	1	0	1
SAR116_Cluster_804	4	1	0	3	5	0	0	0	8	0	4	0	0	2	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	2	0	0	0	1	0
SAR116_Cluster_942	2	1	0	1	1	2	3	0	4	0	0	0	0	3	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	3	1	1	3	1
SAR116_Cluster_947	4	3	0	1	2	0	1	0	3	0	1	4	0	1	1	1	0	1	0	0	2	0	0	0	0	2	0	0	1	2	1	2	1	1	1
SAR116_Cluster_951	5	5	0	1	1	1	1	0	2	0	5	1	0	0	3	0	0	0	1	2	0	4	1	0	0	0	0	0	1	1	0	0	0	1	0
SAR116_Cluster_1095	4	2	0	3	2	1	1	0	1	0	1	1	0	2	0	0	0	3	2	1	1	3	2	0	0	2	0	0	0	2	1	0	0	1	0
SAR116_Cluster_1117	1	0	0	3	2	1	4	0	3	0	3	0	0	0	3	0	0	0	0	1	2	2	2	1	2	0	0	1	2	1	2	0	0	0	0
SAR116_Cluster_1166	1	5	0	3	0	2	1	0	5	0	1	1	0	0	4	0	0	0	2	4	0	1	0	2	0	1	0	0	0	0	1	0	2	0	0
SAR116_Cluster_1429	2	0	0	2	1	2	0	0	4	0	1	0	0	2	7	0	1	0	0	0	1	3	0	1	0	1	0	1	2	3	1	1	0	0	0
SAR116_Cluster_1504	1	2	0	0	3	0	1	0	3	0	2	0	0	2	2	2	0	0	0	3	1	1	1	2	1	0	1	1	1	3	0	1	0	2	0
SAR116_Cluster_1567	1	2	0	2	2	1	3	0	6	0	3	0	0	0	0	0	0	0	1	3	1	0	2	0	0	0	0	1	1	4	3	0	0	0	0
SAR116_Cluster_1686	1	1	0	1	2	0	2	0	6	1	1	1	0	1	5	0	0	0	0	1	0	2	3	0	1	0	0	0	0	1	2	1	2	1	0
SAR116_Cluster_1809	4	2	0	0	0	1	5	0	5	0	3	0	0	0	1	0	1	0	1	2	3	0	0	0	0	0	2	1	1	0	0	2	1	0	1
SAR116_Cluster_1869	3	0	0	3	0	0	1	1	3	0	0	0	0	1	2	1	0	4	0	2	0	0	0	0	2	1	1	2	2	1	1	1	0	3	1
SAR116_Cluster_1972	2	4	0	3	2	4	1	0	2	0	4	1	0	2	0	0	0	1	0	2	0	1	0	0	1	1	0	3	1	1	0	0	0	0	0
SAR116_Cluster_1999	2	6	0	0	0	2	1	1	5	1	2	0	0	1	2	1	1	1	0	3	1	0	1	1	0	0	0	0	0	1	0	2	0	1	0
